 0.061639 
 0.064007 
 0.062223 
 0.061478 
 0.062074 
 0.061704 
 0.061339 
 0.064723 
 0.061860 
 0.061330 
 0.061210 
 0.061328 
 0.066419 
 0.061754 
 0.064660 
 0.062387 
 0.061591 
 0.061174 
 0.063715 
 0.060945 
 0.060880 
 0.061143 
 0.061627 
 0.061079 
 0.060943 
 0.060870 
 0.060738 
 0.061348 
 0.060949 
 0.061187 
 0.060982 
 0.060953 
